id,Neighborhood_name,LSOA11CD,LSOA11NM,centroid_distance_m
445,Bexley,E01000450,Bexley 009E,0.01216271123721778
446,Bexley,E01000451,Bexley 009F,0.012017775253886817
447,Bexley,E01000452,Bexley 009G,0.012165342134851681
448,Bexley,E01000453,Bexley 013B,0.011258867609780482
449,Bexley,E01000454,Bexley 013C,0.01152934693862516
450,Bexley,E01000455,Bexley 013D,0.011015236650850977
451,Bexley,E01000456,Bexley 013E,0.010791003538093523
452,Bexley,E01000457,Bexley 026D,0.011503899547077097
453,Bexley,E01000458,Bexley 027E,0.01188861674965378
454,Bexley,E01000459,Bexley 027F,0.011313849934719533
455,Bexley,E01000460,Bexley 022E,0.011933385279041309
456,Bexley,E01000461,Bexley 024E,0.011825426950079454
457,Bexley,E01000462,Bexley 026E,0.01146893934160041
458,Bexley,E01000463,Bexley 025E,0.01137546757020584
459,Bexley,E01000464,Bexley 002D,0.012300143096070174
460,Bexley,E01000465,Bexley 002E,0.012157687423019339
461,Bexley,E01000466,Bexley 001A,0.011804821596562766
462,Bexley,E01000467,Bexley 001B,0.012048418143878196
463,Bexley,E01000468,Bexley 001C,0.01098640956170694
464,Bexley,E01000469,Bexley 001D,0.010826943147879941
465,Bexley,E01000470,Bexley 002F,0.012182555079869397
466,Brent,E01000471,Brent 026A,0.012412517824143805
467,Brent,E01000472,Brent 029A,0.012189539599765604
468,Brent,E01000473,Brent 029B,0.012647804468708059
469,Brent,E01000474,Brent 026B,0.012210505080737722
470,Brent,E01000475,Brent 029C,0.012550233467754397
471,Brent,E01000476,Brent 026C,0.012515313962909195
472,Brent,E01000477,Brent 026D,0.012598448053202368
473,Brent,E01000478,Brent 029D,0.012568848450729498
474,Brent,E01000479,Brent 009A,0.012050667235615263
475,Brent,E01000480,Brent 006A,0.012966331704549994
476,Brent,E01000481,Brent 009B,0.012248193317455974
477,Brent,E01000482,Brent 009C,0.012067341004361187
478,Brent,E01000483,Brent 009D,0.012262589928472107
479,Brent,E01000484,Brent 006B,0.013187131908140711
480,Brent,E01000485,Brent 006C,0.012400480912381674
481,Brent,E01000486,Brent 006D,0.013489782661386262
482,Brent,E01000487,Brent 006E,0.013293842073599982
483,Brent,E01000488,Brent 022A,0.011725990293983194
484,Brent,E01000489,Brent 030A,0.011700263958613295
485,Brent,E01000490,Brent 023A,0.011734728487133535
486,Brent,E01000491,Brent 030B,0.0118601192290734
487,Brent,E01000492,Brent 030C,0.011798165369318936
488,Brent,E01000493,Brent 030D,0.011866542038526901
489,Brent,E01000494,Brent 023B,0.011565205027799308
490,Brent,E01000495,Brent 023C,0.011410692496130694
491,Brent,E01000497,Brent 011A,0.012111092639314657
492,Brent,E01000498,Brent 010B,0.013533587114951524
493,Brent,E01000499,Brent 011B,0.013207401385679763
494,Brent,E01000501,Brent 011C,0.013213005332932272
495,Brent,E01000502,Brent 011D,0.013190676361590341
496,Brent,E01000503,Brent 011E,0.01253254305889441
497,Brent,E01000504,Brent 018A,0.012551203899057664
498,Brent,E01000505,Brent 018B,0.013227816122805448
499,Brent,E01000506,Brent 014A,0.01230737251592764
500,Brent,E01000507,Brent 018C,0.013490508984843119
501,Brent,E01000508,Brent 025A,0.01180641414365721
502,Brent,E01000509,Brent 014B,0.011964117679695059
503,Brent,E01000510,Brent 014C,0.01245194310921397
504,Brent,E01000511,Brent 014D,0.012115665838917388
505,Brent,E01000512,Brent 018D,0.013438631393924158
506,Brent,E01000513,Brent 002A,0.012434217602776437
507,Brent,E01000514,Brent 002B,0.012692928792647176
508,Brent,E01000515,Brent 003A,0.012474043043033617
509,Brent,E01000516,Brent 002C,0.012024036586095917
510,Brent,E01000517,Brent 003B,0.013158517285519413
511,Brent,E01000518,Brent 005A,0.012604765402293504
512,Brent,E01000519,Brent 005B,0.01260888023951607
513,Brent,E01000520,Brent 002D,0.012137969716607407
514,Brent,E01000521,Brent 025B,0.010918404718223468
515,Brent,E01000522,Brent 025C,0.012001229697619577
516,Brent,E01000523,Brent 031A,0.011287359895413287
517,Brent,E01000524,Brent 031B,0.011516156059116142
518,Brent,E01000525,Brent 031C,0.011523630602624556
519,Brent,E01000526,Brent 025D,0.011368410428454843
520,Brent,E01000527,Brent 025E,0.011082105100315445
521,Brent,E01000528,Brent 025F,0.011308919228458609
522,Brent,E01000530,Brent 033A,0.012761925808080712
523,Brent,E01000531,Brent 033B,0.012175226195170977
524,Brent,E01000532,Brent 033C,0.012011224862473342
525,Brent,E01000533,Brent 031E,0.012592311048812461
526,Brent,E01000534,Brent 033D,0.01329364313960474
527,Brent,E01000535,Brent 031F,0.013201436180075948
528,Brent,E01000536,Brent 004A,0.011691100722768038
529,Brent,E01000538,Brent 004B,0.012403934574047194
530,Brent,E01000539,Brent 004C,0.012809599514384786
531,Brent,E01000540,Brent 004D,0.012423105238792604
532,Brent,E01000541,Brent 004E,0.012445613281840061
533,Brent,E01000543,Brent 003E,0.012546899382152239
534,Brent,E01000544,Brent 034A,0.012205851811669544
535,Brent,E01000545,Brent 028A,0.01188932759780188
536,Brent,E01000546,Brent 028B,0.012057668394767017
537,Brent,E01000547,Brent 028C,0.011985684509599824
538,Brent,E01000548,Brent 028D,0.011956429494148726
539,Brent,E01000549,Brent 028E,0.01190407397478646
540,Brent,E01000550,Brent 034B,0.011885715456594531
541,Brent,E01000551,Brent 034C,0.01178096255998843
542,Brent,E01000552,Brent 034D,0.012022973397489343
543,Brent,E01000553,Brent 015A,0.01209443458958251
544,Brent,E01000554,Brent 015B,0.012036962319811039
545,Brent,E01000555,Brent 015C,0.012534568003957611
546,Brent,E01000556,Brent 015D,0.012693395265158587
547,Brent,E01000557,Brent 015E,0.012593301044636648
548,Brent,E01000558,Brent 015F,0.012147534890734285
549,Brent,E01000559,Brent 018E,0.01245945110538092
550,Brent,E01000560,Brent 023D,0.011906727874004111
551,Brent,E01000561,Brent 023E,0.011030568238219698
552,Brent,E01000562,Brent 008A,0.011332711704614638
553,Brent,E01000563,Brent 008B,0.01148781689976767
554,Brent,E01000564,Brent 013A,0.011727961433466466
555,Brent,E01000565,Brent 013B,0.011160045287720174
556,Brent,E01000566,Brent 008C,0.011374282882117077
557,Brent,E01000567,Brent 016A,0.011151069720748178
558,Brent,E01000568,Brent 008D,0.012017064845489813
559,Brent,E01000569,Brent 008E,0.011288831764385124
560,Brent,E01000570,Brent 012A,0.011177468750661798
561,Brent,E01000571,Brent 012B,0.011162591206626141
562,Brent,E01000572,Brent 007A,0.012101737602819797
563,Brent,E01000573,Brent 007B,0.012033321253229192
564,Brent,E01000574,Brent 007C,0.011693486367200386
565,Brent,E01000575,Brent 007D,0.011805260755245423
566,Brent,E01000576,Brent 012C,0.012358478439795453
567,Brent,E01000577,Brent 007E,0.011670150296347765
568,Brent,E01000578,Brent 012D,0.012285530406111734
569,Brent,E01000579,Brent 032A,0.011770471293774004
570,Brent,E01000580,Brent 032B,0.011798499125804888
571,Brent,E01000581,Brent 030E,0.011812122517463719
572,Brent,E01000582,Brent 032C,0.011685090815822176
573,Brent,E01000583,Brent 032D,0.011707297052037083
574,Brent,E01000584,Brent 033E,0.01196585190964232
575,Brent,E01000585,Brent 033F,0.011908849311912629
576,Brent,E01000586,Brent 032E,0.011724232201186421
577,Brent,E01000587,Brent 001A,0.013223042058608976
578,Brent,E01000588,Brent 002E,0.012551183955220127
579,Brent,E01000589,Brent 001B,0.013395138800380494
580,Brent,E01000590,Brent 001C,0.012421808991663692
581,Brent,E01000591,Brent 003F,0.013197641209280433
582,Brent,E01000592,Brent 001D,0.011921377151205843
583,Brent,E01000593,Brent 001E,0.013515217357812123
584,Brent,E01000594,Brent 001F,0.01385468122113407
585,Brent,E01000595,Brent 027A,0.011954578890424606
586,Brent,E01000596,Brent 021A,0.01281623385170688
587,Brent,E01000599,Brent 027D,0.012301632306625086
588,Brent,E01000600,Brent 027E,0.012024473600455096
589,Brent,E01000601,Brent 021B,0.01225572460953927
590,Brent,E01000602,Brent 021C,0.012686012738446212
591,Brent,E01000603,Brent 021D,0.012561387963128825
592,Brent,E01000604,Brent 021E,0.012467438858818843
593,Brent,E01000605,Brent 021F,0.012732178844363116
594,Brent,E01000606,Brent 016B,0.011534612503996433
595,Brent,E01000607,Brent 013C,0.011760966547738262
596,Brent,E01000608,Brent 013D,0.011270597029606333
597,Brent,E01000609,Brent 016C,0.011923764977757573
598,Brent,E01000610,Brent 019A,0.012559123774653428
599,Brent,E01000611,Brent 016D,0.012672862235593833
600,Brent,E01000612,Brent 019B,0.012883933658361778
601,Brent,E01000613,Brent 013E,0.011031872084246169
602,Brent,E01000615,Brent 017B,0.012163602452500462
603,Brent,E01000616,Brent 020A,0.011958226571057629
604,Brent,E01000617,Brent 017C,0.012596870042249466
605,Brent,E01000618,Brent 017D,0.012302948674974008
606,Brent,E01000619,Brent 017E,0.012490983981683251
607,Brent,E01000620,Brent 020B,0.012288579883965435
608,Brent,E01000621,Brent 020C,0.011972068988462217
609,Brent,E01000622,Brent 010D,0.01211606617395365
610,Brent,E01000623,Brent 005C,0.01239973973347559
611,Brent,E01000624,Brent 005D,0.012160403962028745
612,Brent,E01000625,Brent 009E,0.012337980616294044
613,Brent,E01000626,Brent 010E,0.012544132681598985
614,Brent,E01000627,Brent 014E,0.012703866173752514
615,Brent,E01000628,Brent 014F,0.011873770158925795
616,Brent,E01000629,Brent 005E,0.012522554937839252
617,Brent,E01000630,Brent 026E,0.012605054942965576
618,Brent,E01000631,Brent 019C,0.012779265048767833
619,Brent,E01000632,Brent 029E,0.012669243072884678
620,Brent,E01000633,Brent 019D,0.012749303971916984
621,Brent,E01000634,Brent 019E,0.01245427286514806
622,Brent,E01000635,Brent 020D,0.012618339389678476
623,Brent,E01000636,Brent 020E,0.013121032538112094
624,Brent,E01000637,Brent 022B,0.01241927125457966
625,Brent,E01000638,Brent 024A,0.01281198602312448
626,Brent,E01000639,Brent 022C,0.011826707997687081
627,Brent,E01000640,Brent 024B,0.012835110362852217
628,Brent,E01000641,Brent 024C,0.012981638569635318
629,Brent,E01000642,Brent 022D,0.011659443034734686
630,Brent,E01000643,Brent 024D,0.012159202934086533
631,Brent,E01000644,Brent 022E,0.012881228254864286
632,Bromley,E01000645,Bromley 007A,0.011562103991226591
633,Bromley,E01000646,Bromley 016A,0.011824628055567957
634,Bromley,E01000647,Bromley 016B,0.010558036366754777
635,Bromley,E01000648,Bromley 016C,0.010761904366797848
636,Bromley,E01000649,Bromley 007B,0.010676618168628428
637,Bromley,E01000650,Bromley 022A,0.011687403623432397
638,Bromley,E01000651,Bromley 020A,0.011626266176368014
639,Bromley,E01000652,Bromley 022B,0.01202107477434163
640,Bromley,E01000653,Bromley 016D,0.012050777375975043
641,Bromley,E01000654,Bromley 039A,0.012252028823580022
642,Bromley,E01000655,Bromley 039B,0.011784917053299352
643,Bromley,E01000656,Bromley 039C,0.011730087321936537
644,Bromley,E01000657,Bromley 039D,0.011534188822977501
645,Bromley,E01000658,Bromley 042A,0.011835747960958851
646,Bromley,E01000659,Bromley 039E,0.011682765892128674
647,Bromley,E01000661,Bromley 026A,0.012402053673336645
648,Bromley,E01000662,Bromley 026B,0.012279283695110525
649,Bromley,E01000663,Bromley 026C,0.012021122979345747
650,Bromley,E01000664,Bromley 026D,0.012191733405186823
651,Bromley,E01000665,Bromley 033A,0.012071338321046137
652,Bromley,E01000666,Bromley 033B,0.011677949881628496
653,Bromley,E01000667,Bromley 033C,0.012310591951990475
654,Bromley,E01000668,Bromley 020B,0.012187149103144085
655,Bromley,E01000669,Bromley 020C,0.012399118834498754
656,Bromley,E01000670,Bromley 018A,0.011746362460750519
657,Bromley,E01000671,Bromley 020D,0.011895835986031533
658,Bromley,E01000672,Bromley 011A,0.012001879979042982
659,Bromley,E01000673,Bromley 011B,0.012282595426532105
660,Bromley,E01000674,Bromley 008A,0.012241105091658652
661,Bromley,E01000675,Bromley 018B,0.01112637541681159
662,Bromley,E01000676,Bromley 008B,0.011629676778663911
663,Bromley,E01000677,Bromley 018C,0.010777834352975062
664,Bromley,E01000678,Bromley 016E,0.011197548149587944
665,Bromley,E01000679,Bromley 020E,0.011710365494716275
666,Bromley,E01000680,Bromley 037A,0.011278054036028808
667,Bromley,E01000681,Bromley 035A,0.011104508125467896
668,Bromley,E01000682,Bromley 035B,0.011823854647273457
669,Bromley,E01000683,Bromley 035C,0.011354288162030709
670,Bromley,E01000684,Bromley 035D,0.011595364078153323
671,Bromley,E01000685,Bromley 037B,0.01103523833342067
672,Bromley,E01000686,Bromley 037C,0.01168509002362228
673,Bromley,E01000687,Bromley 037D,0.011783051204156082
674,Bromley,E01000688,Bromley 037E,0.011546140091779351
675,Bromley,E01000689,Bromley 002A,0.012028308574798563
676,Bromley,E01000690,Bromley 002B,0.012582399726881735
677,Bromley,E01000691,Bromley 002C,0.012717193653667127
678,Bromley,E01000692,Bromley 002D,0.012190446282551835
679,Bromley,E01000693,Bromley 010A,0.010646408231464777
680,Bromley,E01000694,Bromley 007C,0.012421602910807775
681,Bromley,E01000695,Bromley 007D,0.012069704948344329
682,Bromley,E01000696,Bromley 007E,0.011402819281661168
683,Bromley,E01000697,Bromley 007F,0.01178165317714801
684,Bromley,E01000698,Bromley 010B,0.012078861585505871
685,Bromley,E01000699,Bromley 015A,0.011951429738845974
686,Bromley,E01000700,Bromley 013A,0.012278328719206621
687,Bromley,E01000701,Bromley 015B,0.012167671331242767
688,Bromley,E01000702,Bromley 013B,0.012772190052415405
689,Bromley,E01000703,Bromley 013C,0.012072826005547124
690,Bromley,E01000704,Bromley 015C,0.012148336390721702
691,Bromley,E01000705,Bromley 015D,0.011608565121416285
692,Bromley,E01000706,Bromley 013D,0.012217659807532767
693,Bromley,E01000707,Bromley 041A,0.012137581950819326
694,Bromley,E01000708,Bromley 041B,0.012070791776227349
695,Bromley,E01000709,Bromley 006A,0.01222306427330738
696,Bromley,E01000710,Bromley 006B,0.012109962305535068
697,Bromley,E01000711,Bromley 006C,0.012216772182799766
698,Bromley,E01000712,Bromley 012A,0.01235177276304466
699,Bromley,E01000713,Bromley 012B,0.012804675268069204
700,Bromley,E01000714,Bromley 006D,0.01210410656762863
701,Bromley,E01000715,Bromley 012C,0.012652502001752393
702,Bromley,E01000716,Bromley 011C,0.012133851989171164
703,Bromley,E01000717,Bromley 011D,0.011997537755120734
704,Bromley,E01000718,Bromley 006E,0.012024095892243163
705,Bromley,E01000719,Bromley 019A,0.013604816955899096
706,Bromley,E01000720,Bromley 019B,0.01164411645912713
707,Bromley,E01000721,Bromley 019C,0.014298272803785539
708,Bromley,E01000722,Bromley 023A,0.014845598330162718
709,Bromley,E01000723,Bromley 029A,0.011846259324762132
710,Bromley,E01000724,Bromley 019D,0.013837799716190442
711,Bromley,E01000725,Bromley 023B,0.0122255156645981
712,Bromley,E01000726,Bromley 029B,0.01393271412961626
713,Bromley,E01000727,Bromley 028A,0.012054549145483194
714,Bromley,E01000728,Bromley 019E,0.011830262959188905
715,Bromley,E01000729,Bromley 014A,0.012774127782310256
716,Bromley,E01000730,Bromley 014B,0.013797154195997795
717,Bromley,E01000731,Bromley 023C,0.012733368165113803
718,Bromley,E01000732,Bromley 023D,0.012032987637836329
719,Bromley,E01000733,Bromley 023E,0.01239424021660341
720,Bromley,E01000734,Bromley 028B,0.013664991666721542
721,Bromley,E01000735,Bromley 014C,0.010059593245607153
722,Bromley,E01000736,Bromley 010C,0.012633007981694191
723,Bromley,E01000737,Bromley 010D,0.012936899089652926
724,Bromley,E01000738,Bromley 014D,0.01267204874517575
725,Bromley,E01000739,Bromley 014E,0.013364190907688561
726,Bromley,E01000740,Bromley 005A,0.01209017184151147
727,Bromley,E01000741,Bromley 005B,0.011822083965889468
728,Bromley,E01000742,Bromley 005C,0.012202753372426383
729,Bromley,E01000743,Bromley 009A,0.011760869847255297
730,Bromley,E01000744,Bromley 009B,0.011498321453520307
731,Bromley,E01000745,Bromley 005D,0.011986634774503244
732,Bromley,E01000746,Bromley 005E,0.011714949625291534
733,Bromley,E01000747,Bromley 042B,0.012588437177689206
734,Bromley,E01000748,Bromley 042C,0.011704394893164145
735,Bromley,E01000749,Bromley 036A,0.011276684341491483
736,Bromley,E01000750,Bromley 036B,0.01168137309477358
737,Bromley,E01000751,Bromley 036C,0.011548550708109766
738,Bromley,E01000752,Bromley 036D,0.01169364678402628
739,Bromley,E01000753,Bromley 031A,0.012104668107512638
740,Bromley,E01000754,Bromley 031B,0.011196959079952204
741,Bromley,E01000755,Bromley 031C,0.011826237924102766
742,Bromley,E01000756,Bromley 033D,0.012203891143516544
743,Bromley,E01000757,Bromley 031D,0.01173509977017586
744,Bromley,E01000758,Bromley 031E,0.011157858405982001
745,Bromley,E01000759,Bromley 034A,0.013447002913397033
746,Bromley,E01000760,Bromley 034B,0.012597251093223537
747,Bromley,E01000761,Bromley 034C,0.012414042598108172
748,Bromley,E01000762,Bromley 018D,0.011661371339242456
749,Bromley,E01000763,Bromley 027A,0.012082380468970791
750,Bromley,E01000764,Bromley 027B,0.012098639445866933
751,Bromley,E01000765,Bromley 034D,0.012034882492723505
752,Bromley,E01000766,Bromley 027C,0.012254328629012554
753,Bromley,E01000767,Bromley 027D,0.01207323834676089
754,Bromley,E01000768,Bromley 034E,0.012000831430604795
755,Bromley,E01000769,Bromley 024A,0.011687494726763193
756,Bromley,E01000770,Bromley 012D,0.012248915773556824
757,Bromley,E01000771,Bromley 041C,0.012286146177630606
758,Bromley,E01000772,Bromley 012E,0.011671749369906694
759,Bromley,E01000773,Bromley 024B,0.011865899495560618
760,Bromley,E01000774,Bromley 041D,0.01188499110415289
761,Bromley,E01000775,Bromley 024C,0.011622092165033557
762,Bromley,E01000777,Bromley 024D,0.011642105004115664
763,Bromley,E01000778,Bromley 024E,0.012497085820187505
764,Bromley,E01000779,Bromley 001A,0.011895077682224288
765,Bromley,E01000780,Bromley 001B,0.012038743565758276
766,Bromley,E01000781,Bromley 001C,0.01187861077604244
767,Bromley,E01000782,Bromley 001D,0.012234112215868833
768,Bromley,E01000783,Bromley 001E,0.012064861795678391
769,Bromley,E01000784,Bromley 002E,0.012012985746448218
770,Bromley,E01000785,Bromley 001F,0.012299177250888426
771,Bromley,E01000786,Bromley 032A,0.011607383633601162
772,Bromley,E01000787,Bromley 029C,0.013281276287756036
773,Bromley,E01000788,Bromley 029D,0.011809261277132858
774,Bromley,E01000789,Bromley 032B,0.013333859776626862
775,Bromley,E01000790,Bromley 028C,0.011121592225549305
776,Bromley,E01000791,Bromley 029E,0.012943236462412279
777,Bromley,E01000792,Bromley 032C,0.012396418098874408
778,Bromley,E01000793,Bromley 032D,0.010276893650740254
779,Bromley,E01000794,Bromley 035E,0.011037545210125774
780,Bromley,E01000795,Bromley 032E,0.011172578449522534
781,Bromley,E01000796,Bromley 009C,0.012150435982802577
