LSOA11CD,LSOA11NM,population_2021
E01000659,Bromley 039E,1265.90661802246
E01000661,Bromley 026A,2868.50543162717
E01000662,Bromley 026B,1951.3990073021
E01000663,Bromley 026C,1587.58224157803
E01000664,Bromley 026D,1731.92385225835
E01000665,Bromley 033A,1800.45238193208
E01000666,Bromley 033B,1903.08028008829
E01000667,Bromley 033C,1707.22670899415
E01000668,Bromley 020B,2142.36263994912
E01000669,Bromley 020C,1783.360760957
E01000670,Bromley 018A,2299.61615800858
E01000671,Bromley 020D,2008.41314276894
E01000672,Bromley 011A,1766.54603341117
E01000673,Bromley 011B,1440.23112870101
E01000674,Bromley 008A,1743.47560742497
E01000675,Bromley 018B,2944.27554190531
E01000676,Bromley 008B,1707.63870947808
E01000677,Bromley 018C,1860.53459286317
E01000678,Bromley 016E,1804.83272156119
E01000679,Bromley 020E,1743.17494001985
E01000680,Bromley 037A,1641.98880671704
E01000681,Bromley 035A,1666.89803045988
E01000682,Bromley 035B,1673.16432771087
E01000683,Bromley 035C,1634.70981402695
E01000684,Bromley 035D,2107.59506854415
E01000685,Bromley 037B,1405.23171831045
E01000686,Bromley 037C,1636.90498319268
E01000687,Bromley 037D,1646.6095508149
E01000688,Bromley 037E,1409.35142854662
E01000689,Bromley 002A,1592.86512203462
E01000690,Bromley 002B,1444.88281676546
E01000691,Bromley 002C,1431.69363694638
E01000692,Bromley 002D,1761.92675722111
E01000693,Bromley 010A,1680.25727971447
E01000694,Bromley 007C,2355.89820948301
E01000695,Bromley 007D,1561.61533525256
E01000696,Bromley 007E,1691.90673449994
E01000697,Bromley 007F,1476.5330546312
E01000698,Bromley 010B,1492.4142671874
E01000699,Bromley 015A,1371.66471254826
E01000700,Bromley 013A,1409.29207292199
E01000701,Bromley 015B,1479.82087188959
E01000702,Bromley 013B,1579.51782342792
E01000703,Bromley 013C,1649.12523636222
E01000704,Bromley 015C,1513.90334806265
E01000705,Bromley 015D,1449.86633694172
E01000706,Bromley 013D,1392.82833739443
E01000707,Bromley 041A,1555.44020861387
E01000708,Bromley 041B,1853.85843548179
E01000709,Bromley 006A,1375.26290287077
E01000710,Bromley 006B,2538.63126340043
E01000711,Bromley 006C,1713.81128751487
E01000712,Bromley 012A,1798.13423165493
E01000713,Bromley 012B,1917.23610977829
E01000714,Bromley 006D,2041.02055102587
E01000715,Bromley 012C,2001.10140216351
E01000716,Bromley 011C,1709.58370283246
E01000717,Bromley 011D,1632.31593810022
E01000718,Bromley 006E,1751.29167257249
E01000719,Bromley 019A,2227.39106270671
E01000720,Bromley 019B,2064.1064914661
E01000721,Bromley 019C,1558.70262825304
E01000722,Bromley 023A,1873.43230885267
E01000723,Bromley 029A,1497.8187059534
E01000724,Bromley 019D,1786.77858355732
E01000725,Bromley 023B,1590.50625591446
E01000726,Bromley 029B,1442.65170828439
E01000727,Bromley 028A,1776.31785824522
E01000728,Bromley 019E,1536.44272879379
E01000729,Bromley 014A,1756.79860530794
E01000730,Bromley 014B,1794.38841557503
E01000731,Bromley 023C,1399.98011764884
E01000732,Bromley 023D,1537.15242595971
E01000733,Bromley 023E,1827.40520533919
E01000734,Bromley 028B,1074.28199316189
E01000735,Bromley 014C,1377.49257417666
E01000736,Bromley 010C,1300.13943530166
E01000737,Bromley 010D,1541.16239659116
E01000738,Bromley 014D,2052.64716841886
E01000739,Bromley 014E,1591.92432612181
E01000740,Bromley 005A,2700.16755884443
E01000741,Bromley 005B,1666.77243673801
E01000742,Bromley 005C,1796.10899113398
E01000743,Bromley 009A,1962.15736394224
E01000744,Bromley 009B,1541.85143013004
E01000745,Bromley 005D,1746.08552877512
E01000746,Bromley 005E,2030.1728952229
E01000747,Bromley 042B,2044.0808080659
E01000748,Bromley 042C,1692.01297242303
E01000749,Bromley 036A,1608.72604034761
E01000750,Bromley 036B,1419.25998462021
E01000751,Bromley 036C,2256.87154179225
E01000752,Bromley 036D,1752.61485589382
E01000753,Bromley 031A,1806.72694650389
E01000754,Bromley 031B,1878.72306856513
E01000755,Bromley 031C,1713.8094734624
E01000756,Bromley 033D,1745.59616366762
E01000757,Bromley 031D,1688.66504616084
E01000758,Bromley 031E,1459.41604745388
E01000759,Bromley 034A,2056.20544507106
E01000760,Bromley 034B,1473.27652722877
E01000761,Bromley 034C,1534.27734346169
E01000762,Bromley 018D,1627.75076007843
E01000763,Bromley 027A,1593.80858446798
E01000764,Bromley 027B,1897.68233635649
E01000765,Bromley 034D,1792.40371086478
E01000766,Bromley 027C,1662.12391918153
E01000767,Bromley 027D,1716.92521215975
E01000768,Bromley 034E,1668.48846835103
E01000769,Bromley 024A,1348.51496659775
E01000770,Bromley 012D,1499.73998559988
E01000771,Bromley 041C,1704.12336027436
E01000772,Bromley 012E,1648.95087017119
E01000773,Bromley 024B,1605.37665219977
E01000774,Bromley 041D,1563.617755068
E01000775,Bromley 024C,2233.0348844098
E01000777,Bromley 024D,1507.66645115614
E01000778,Bromley 024E,1683.63624250889
E01000779,Bromley 001A,1534.27974177007
E01000780,Bromley 001B,1833.17720270157
E01000781,Bromley 001C,1499.79522767663
E01000782,Bromley 001D,1457.14322367538
E01000783,Bromley 001E,1597.38619291782
E01000784,Bromley 002E,1569.69820258021
E01000785,Bromley 001F,1607.02073386585
E01000786,Bromley 032A,1475.78731619245
E01000787,Bromley 029C,1826.91872169822
E01000788,Bromley 029D,1728.55449610204
E01000789,Bromley 032B,1333.83643773943
E01000790,Bromley 028C,1869.21090517938
E01000791,Bromley 029E,1487.14104606956
E01000792,Bromley 032C,1597.43307377212
E01000793,Bromley 032D,1723.16103499942
E01000794,Bromley 035E,1555.78789370693
E01000795,Bromley 032E,1508.10010012984
E01000796,Bromley 009C,1299.26456665993
E01000797,Bromley 013E,1683.18092676438
E01000798,Bromley 009D,1295.30869162083
E01000799,Bromley 004A,1797.75668945909
E01000800,Bromley 009E,2211.26292476058
E01000801,Bromley 015E,1699.39695852995
E01000802,Bromley 004B,2017.75403276086
E01000803,Bromley 004C,1535.27793674916
E01000804,Bromley 004D,2109.20377263613
E01000805,Bromley 004E,1580.77323103696
E01000806,Bromley 009F,1728.83197927475
E01000807,Bromley 022C,1541.74714370035
E01000808,Bromley 025A,1534.17826552689
E01000809,Bromley 022D,1519.51849854955
E01000810,Bromley 025B,1633.29279828072
E01000811,Bromley 025C,1239.49541522411
E01000812,Bromley 028D,1720.47775766253
E01000813,Bromley 025D,1715.5788893137
E01000814,Bromley 028E,1684.47741217911
E01000815,Bromley 025E,1617.37205541367
E01000816,Bromley 040A,1610.01487537473
E01000818,Bromley 040B,1836.09165196565
E01000819,Bromley 040C,1701.07781136114
E01000820,Bromley 008C,1398.50321186093
E01000822,Bromley 008D,1716.68275475502
E01000823,Bromley 008E,1882.49187046289
E01000824,Bromley 008F,1386.65361070633
E01000825,Bromley 008G,1559.82897424698
E01000826,Bromley 021A,1634.64853892475
E01000827,Bromley 021B,1659.02276770771
E01000828,Bromley 011E,1723.38128575683
E01000829,Bromley 018E,1894.50086471438
E01000830,Bromley 021C,1766.46947938949
E01000831,Bromley 021D,1689.38398906589
E01000832,Bromley 030A,1704.47631473041
E01000833,Bromley 021E,1403.06735656038
E01000834,Bromley 027E,1194.32932828367
E01000835,Bromley 030B,1832.77879330516
E01000836,Bromley 030C,1395.909532547
E01000837,Bromley 030D,1568.93442589953
E01000838,Bromley 030E,1664.9222981818
E01000839,Bromley 030F,1646.86663013324
E01000840,Bromley 030G,1471.4806683302
E01000841,Bromley 030H,1701.55508887023
E01000842,Camden 011A,1348.49145358801
E01000843,Camden 014A,1172.13661319017
E01000844,Camden 011B,1712.35051441193
E01000845,Camden 014B,1473.14066231251
E01000846,Camden 014C,1068.4921015501
E01000847,Camden 014D,1863.24338978529
E01000848,Camden 011C,1607.80410701036
E01000849,Camden 011D,1374.00667715073
E01000850,Camden 026A,1030.02610391378
E01000851,Camden 026B,1649.83480155468
E01000852,Camden 026C,951.740772679448
E01000853,Camden 025A,1205.77912855148
E01000854,Camden 026D,1420.30925305188
E01000855,Camden 028A,1481.04283259809
E01000856,Camden 019A,1556.59080113471
E01000857,Camden 018A,1070.52743819356
E01000858,Camden 018B,1950.2993606925
E01000859,Camden 018C,1459.25623774529
E01000860,Camden 018D,1124.502688854
E01000861,Camden 019B,1571.37681138515
E01000862,Camden 018E,1879.30537259579
E01000863,Camden 021A,1433.41614253074
E01000864,Camden 015A,1400.84517198801
E01000865,Camden 015B,1106.68225318193
E01000866,Camden 009A,2036.34624356031
E01000867,Camden 015C,1715.339433074
E01000868,Camden 015D,1566.58033770323
E01000869,Camden 015E,1873.93314152956
E01000870,Camden 009B,1669.17060530186
E01000871,Camden 005A,1871.45983345434
E01000872,Camden 005B,1961.72130686045
E01000873,Camden 005C,1235.5940605104
E01000874,Camden 005D,1443.56053930521
E01000875,Camden 013A,1598.75805401802
E01000876,Camden 013B,1945.39852136374
E01000877,Camden 005E,1434.02841570973
E01000878,Camden 004A,1678.69776010513
E01000879,Camden 004B,1242.36805951595
E01000880,Camden 004C,1401.12159061432
E01000881,Camden 008A,1479.20217376947
E01000882,Camden 008B,1324.43282359838
E01000883,Camden 008C,1256.79351258278
E01000884,Camden 004D,1492.85487382859
E01000885,Camden 004E,1399.78523798287
E01000886,Camden 006A,1472.34738686681
E01000887,Camden 006B,1388.14352682233
E01000888,Camden 006C,1637.25024864078
E01000889,Camden 007A,1780.489174366
E01000890,Camden 007B,1009.61719638109
E01000891,Camden 007C,1488.37977457047
E01000892,Camden 006D,1838.92597329617
E01000893,Camden 002A,1374.69315116832
E01000894,Camden 002B,1565.69517060334
E01000895,Camden 002C,1354.2759335041
E01000896,Camden 002D,1395.26885077357
E01000897,Camden 008D,1614.15617525578
E01000898,Camden 008E,1550.21294094622
E01000899,Camden 002E,1715.87760148496
E01000900,Camden 012A,1994.96987891197
E01000901,Camden 007D,1705.83705627918
E01000902,Camden 012B,1287.27739357948
E01000903,Camden 006E,1631.05547267199
E01000904,Camden 012C,2103.537348032
E01000905,Camden 012D,1559.7435888648
E01000906,Camden 012E,1699.81877303123
E01000907,Camden 001A,1181.49665524001
E01000908,Camden 001B,1164.14641817048
E01000909,Camden 001C,1621.36835643044
E01000910,Camden 003A,1599.83075025678
E01000911,Camden 003B,1420.75915169716
E01000912,Camden 001D,1642.48380168795
E01000913,Camden 001E,1837.99880957525
E01000914,Camden 028B,2211.46633844823
E01000915,Camden 027A,1242.16784620285
E01000916,Camden 027B,1608.96905703843
E01000917,Camden 027C,1691.99794188142
E01000918,Camden 028C,1481.67113558948
E01000919,Camden 028D,1487.60753808916
E01000920,Camden 027D,1653.57004566491
E01000921,Camden 003C,1605.47994259
E01000922,Camden 007E,1759.33702787012
E01000923,Camden 003D,1133.2647857666
E01000924,Camden 009C,1683.28631162643
E01000925,Camden 009D,1516.53620278835
E01000926,Camden 009E,1533.72678542137
E01000927,Camden 007F,1698.12757390738
E01000928,Camden 003E,2119.20881853253
E01000929,Camden 020A,2127.94118130207
E01000930,Camden 020B,1563.68353506923
E01000931,Camden 013C,2363.86478322744
E01000932,Camden 013D,1493.07179689407
E01000933,Camden 020C,2065.6493678093
E01000934,Camden 020D,1539.46194171906
E01000935,Camden 020E,1235.04771095514
E01000936,Camden 024A,1393.88070863485
E01000937,Camden 025B,1271.9709853828
E01000938,Camden 024B,1536.06393128633
E01000939,Camden 024C,1340.99402284622
E01000940,Camden 024D,964.201827824116
E01000941,Camden 025C,1036.84165179729
E01000942,Camden 025D,1165.97019040585
E01000943,Camden 025E,1247.12850981951
E01000944,Camden 023A,1378.14793688059
E01000945,Camden 023B,2396.29396694992
E01000946,Camden 021B,1976.00456188811
E01000947,Camden 021C,2055.69230908155
E01000948,Camden 021D,1575.25261574425
E01000949,Camden 023C,1118.08324277401
E01000950,Camden 023D,917.956994086504
E01000951,Camden 023E,1390.1493639946
E01000952,Camden 022A,1436.46379041672
E01000953,Camden 022B,3964.06671150401
E01000954,Camden 022C,867.455927491188
E01000955,Camden 022D,1222.96561641991
E01000956,Camden 022E,1829.34416715801
E01000957,Camden 019C,1261.57178944349
E01000958,Camden 019D,2640.18222984672
E01000959,Camden 019E,1738.37286841869
E01000960,Camden 017A,1897.64672654867
E01000961,Camden 017B,1902.87300342321
E01000962,Camden 016A,1388.14151537418
E01000963,Camden 017C,1992.33869415522
E01000964,Camden 016B,1696.59575480223
E01000965,Camden 016C,1872.9265794158
E01000966,Camden 016D,1847.19845867157
E01000967,Camden 017D,1598.45204024011
E01000968,Camden 016E,1537.21481657028
E01000969,Camden 010A,1967.39084136486
E01000970,Camden 010B,1441.8479950428
E01000971,Camden 010C,1389.15944305062
E01000972,Camden 010D,1592.195748806
E01000973,Camden 010E,2823.43760511279
E01000974,Camden 013E,1480.5103443861
E01000975,Croydon 022A,2040.13043388724
E01000976,Croydon 022B,2063.04771834612
E01000977,Croydon 022C,1628.22770944238
E01000978,Croydon 022D,1666.90366870165
E01000979,Croydon 022E,1787.27190196514
E01000980,Croydon 017A,1716.76645821333
E01000981,Croydon 017B,1587.31820267439
E01000982,Croydon 017C,1928.13059771061
E01000983,Croydon 017D,2046.05336815119
E01000984,Croydon 022F,1997.1604244709
E01000985,Croydon 021A,1450.21454938338
E01000986,Croydon 021B,1794.4737348929
E01000987,Croydon 021C,1461.85128051043
E01000989,Croydon 018A,1813.98082104325
E01000990,Croydon 045A,1466.80519859493
E01000991,Croydon 018B,1924.46882329136
E01000992,Croydon 014A,1984.27468633302
E01000993,Croydon 021D,1539.68053513765
E01000994,Croydon 009A,1557.18766109645
E01000995,Croydon 009B,1872.75612938404
E01000996,Croydon 009C,1219.00868612528
E01000997,Croydon 009D,1602.49729073048
E01000998,Croydon 010A,1476.04442614317
E01000999,Croydon 009E,1370.71367013454
E01001000,Croydon 010B,1491.9644216001
E01001001,Croydon 013A,1393.73295801878
E01001002,Croydon 009F,1314.70806670189
E01001003,Croydon 010C,1564.57863634825
E01001004,Croydon 015A,2167.50426337123
E01001005,Croydon 019A,1936.46574902534
E01001006,Croydon 016A,1521.51333218068
E01001007,Croydon 016B,1551.06432515383
E01001008,Croydon 019B,1660.53562500328
E01001009,Croydon 019C,2250.26494818926
E01001010,Croydon 019D,1795.30594053306
E01001011,Croydon 019E,2052.15933227539
E01001012,Croydon 020A,2285.66051954031
E01001013,Croydon 020B,2361.99386319518
E01001014,Croydon 024A,4290.03281470016
E01001015,Croydon 041A,1275.99429123662
E01001016,Croydon 041B,2116.58317858945
E01001017,Croydon 043A,1628.14280902918
E01001018,Croydon 044A,1702.96014661673
E01001019,Croydon 044B,1395.4014666214
E01001020,Croydon 044C,1738.63927580975
E01001021,Croydon 044D,1320.81230427839
E01001022,Croydon 044E,1581.343572017
E01001023,Croydon 041C,2538.7191895172
E01001024,Croydon 043B,1274.11928698421
E01001025,Croydon 043C,1416.1216404438
E01001026,Croydon 043D,1870.12253408134
E01001027,Croydon 043E,2882.63068720503
E01001028,Croydon 038A,1788.43810971323
E01001029,Croydon 038B,1770.78594575077
E01001030,Croydon 038C,1441.6226606369
E01001031,Croydon 038D,1465.95149079631
E01001032,Croydon 035A,1589.62777882385
E01001033,Croydon 031A,1686.99207521975
E01001034,Croydon 031B,1592.87392555177
E01001035,Croydon 027A,1949.61735072732
E01001036,Croydon 029A,1588.49691495291
E01001037,Croydon 029B,1576.62451916933
E01001038,Croydon 029C,1730.65889456868
E01001039,Croydon 029D,1666.71174296104
E01001040,Croydon 029E,1744.44387874007
E01001041,Croydon 031C,1621.98433107138
E01001042,Croydon 024B,2584.63447293639
E01001043,Croydon 027B,3434.5185772106
E01001044,Croydon 023A,2406.09745292366
E01001045,Croydon 027C,4399.9334718287
E01001046,Croydon 023B,1734.65224175155
E01001047,Croydon 027D,2300.15706983209
E01001048,Croydon 020C,4299.89190838486
E01001049,Croydon 023C,1746.27398102847
E01001050,Croydon 023D,1373.5297743082
E01001051,Croydon 030A,1518.97907839957
E01001052,Croydon 030B,1076.9715308681
E01001053,Croydon 032A,1715.32207174599
E01001054,Croydon 030C,1779.80142913444
E01001055,Croydon 032B,1744.5928715892
E01001056,Croydon 030D,1829.7680580914
E01001057,Croydon 030E,1517.15671443939
E01001058,Croydon 034A,1366.29035332054
E01001059,Croydon 034B,1450.52033093572
E01001060,Croydon 034C,1690.03038063528
E01001061,Croydon 034D,1539.33642403485
E01001062,Croydon 026A,1739.21534849135
E01001063,Croydon 026B,1201.08704199269
E01001064,Croydon 026C,1969.09235304952
E01001065,Croydon 034E,1617.56549774751
E01001066,Croydon 034F,1400.05920642614
E01001067,Croydon 041D,1650.59228486801
E01001068,Croydon 042A,1854.98308580404
E01001069,Croydon 040A,1473.17849771399
E01001070,Croydon 040B,1865.61613380187
E01001071,Croydon 042B,1964.1293622584
E01001072,Croydon 042C,1670.51363520607
E01001073,Croydon 037A,1229.64006295055
E01001074,Croydon 041E,1958.27510684729
E01001075,Croydon 040C,1583.48069652985
E01001076,Croydon 036A,1704.78286935389
E01001077,Croydon 032C,1403.92245006561
E01001078,Croydon 032D,1379.48094320524
E01001079,Croydon 036B,1507.5817829892
E01001080,Croydon 036C,1557.62428070605
E01001081,Croydon 036D,1507.27182903197
E01001082,Croydon 032E,1466.04096696721
E01001083,Croydon 003A,1589.67364561092
E01001084,Croydon 002A,1988.56818082911
E01001085,Croydon 004A,1550.02219579369
E01001086,Croydon 003B,1923.21798662841
E01001087,Croydon 003C,2749.59808060341
E01001088,Croydon 004B,1687.3623258844
E01001089,Croydon 004C,1943.88168027997
E01001090,Croydon 004D,2287.74783806503
E01001091,Croydon 004E,1705.97939158231
E01001092,Croydon 037B,2028.2853010986
E01001093,Croydon 037C,1904.48820666829
E01001094,Croydon 038E,1785.16528892331
E01001095,Croydon 031D,1534.67564037442
E01001096,Croydon 037D,1505.1044151932
E01001097,Croydon 037E,2283.58794285357
E01001098,Croydon 037F,1907.03199641407
E01001099,Croydon 040D,1298.67426092923
E01001100,Croydon 031E,1539.48389056325
E01001101,Croydon 035B,1401.51354332771
E01001102,Croydon 035C,1523.75034587458
E01001103,Croydon 039A,1650.48296756446
E01001104,Croydon 042D,1658.5665246502
E01001105,Croydon 039B,1697.33640731414
E01001106,Croydon 039C,1491.98475891044
E01001107,Croydon 035D,1866.48248407502
E01001108,Croydon 035E,1670.94847843796
E01001109,Croydon 013B,2760.72559573501
E01001110,Croydon 020D,2310.93648993969
E01001111,Croydon 010D,1981.92429706454
E01001112,Croydon 013C,2057.00450636446
E01001113,Croydon 013D,2116.3075325489
E01001114,Croydon 013E,1977.09377677739
E01001115,Croydon 015B,1866.43546876311
E01001116,Croydon 013F,1084.23308365047
E01001117,Croydon 015C,2992.21600610018
E01001118,Croydon 020E,1945.37112745643
E01001119,Croydon 034G,1445.19362606701
E01001120,Croydon 033A,1299.34065560158
E01001121,Croydon 039D,1369.53692990889
E01001122,Croydon 033B,1451.73218862046
E01001123,Croydon 033C,1705.47307286336
E01001124,Croydon 033D,1582.13107622251
E01001125,Croydon 033E,1644.23481123708
E01001126,Croydon 034H,1537.89078569412
E01001127,Croydon 025A,1727.13717451133
E01001128,Croydon 025B,1428.64814899862
E01001129,Croydon 026D,1392.15928697865
E01001130,Croydon 025C,1158.05147288041
E01001131,Croydon 018C,1350.76267504692
